time,step-size,{fmu1}.Steering_control.delta_f,{fmu1}.Steering_control.speed,{fmu2}.vehicle.delta_f,{fmu2}.vehicle.theta,{fmu2}.vehicle.w_o,{fmu2}.vehicle.x,{fmu2}.vehicle.y
6.199999999999994,0.1,0.0,1.0,0.0,0.0,5.799833333776635,1.6819516667952288,0.0
6.299999999999994,0.1,0.0,1.0,0.0,0.0,5.899833333650973,1.7109516667587872,0.0
6.399999999999993,0.1,0.0,1.0,0.0,0.0,5.9998333335609315,1.7399516667326749,0.0
6.499999999999993,0.1,0.0,1.0,0.0,0.0,6.099833333496414,1.7689516667139635,0.0
6.5999999999999925,0.1,0.0,1.0,0.0,0.0,6.199833333450185,1.7979516667005557,0.0
6.699999999999992,0.1,0.0,1.0,0.0,0.0,6.2998333334170615,1.8269516666909489,0.0
6.799999999999992,0.1,0.0,1.0,0.0,0.0,6.3998333333933255,1.8559516666840643,0.0
6.8999999999999915,0.1,0.0,1.0,0.0,0.0,6.499833333376319,1.8849516666791326,0.0
6.999999999999991,0.1,0.0,1.0,0.0,0.0,6.599833333364131,1.9139516666755978,0.0
7.099999999999991,0.1,0.0,1.0,0.0,0.0,6.699833333355401,1.9429516666730657,0.0
7.19999999999999,0.1,0.0,1.0,0.0,0.0,6.799833333349144,1.9719516666712509,0.0
7.29999999999999,0.1,0.0,1.0,0.0,0.0,6.899833333344661,2.0009516666699505,0.0
7.39999999999999,0.1,0.0,1.0,0.0,0.0,6.999833333341449,2.029951666669019,0.0
7.499999999999989,0.1,0.0,1.0,0.0,0.0,7.099833333339148,2.0589516666683516,0.0
7.599999999999989,0.1,0.0,1.0,0.0,0.0,7.199833333337499,2.087951666667873,0.0
7.699999999999989,0.1,0.0,1.0,0.0,0.0,7.2998333333363155,2.1169516666675303,0.0
7.799999999999988,0.1,0.0,1.0,0.0,0.0,7.399833333335468,2.1459516666672855,0.0
7.899999999999988,0.1,0.0,1.0,0.0,0.0,7.499833333334864,2.174951666667107,0.0
7.999999999999988,0.1,0.0,1.0,0.0,0.0,7.599833333334423,2.203951666666981,0.0
8.099999999999987,0.1,0.0,1.0,0.0,0.0,7.699833333334116,2.232951666666895,0.0
8.199999999999987,0.1,0.0,1.0,0.0,0.0,7.799833333333884,2.2619516666668185,0.0
8.299999999999986,0.1,0.0,1.0,0.0,0.0,7.899833333333739,2.2909516666667855,0.0
8.399999999999986,0.1,0.0,1.0,0.0,0.0,7.999833333333604,2.3199516666667535,0.0
8.499999999999986,0.1,0.0,1.0,0.0,0.0,8.099833333333548,2.3489516666667214,0.0
8.599999999999985,0.1,0.0,1.0,0.0,0.0,8.199833333333492,2.3779516666666893,0.0
8.699999999999985,0.1,0.0,1.0,0.0,0.0,8.299833333333437,2.4069516666666573,0.0
8.799999999999985,0.1,0.0,1.0,0.0,0.0,8.399833333333381,2.4359516666666634,0.0
8.899999999999984,0.1,0.0,1.0,0.0,0.0,8.499833333333326,2.4649516666666758,0.0
8.999999999999984,0.1,0.0,1.0,0.0,0.0,8.59983333333327,2.493951666666688,0.0
9.099999999999984,0.1,0.0,1.0,0.0,0.0,8.699833333333215,2.5229516666667005,0.0
9.199999999999983,0.1,0.0,1.0,0.0,0.0,8.79983333333316,2.551951666666713,0.0
9.299999999999983,0.1,0.0,1.0,0.0,0.0,8.899833333333104,2.580951666666725,0.0
9.399999999999983,0.1,0.0,1.0,0.0,0.0,8.999833333333049,2.6099516666667375,0.0
9.499999999999982,0.1,0.0,1.0,0.0,0.0,9.099833333332993,2.63895166666675,0.0
9.599999999999982,0.1,0.0,1.0,0.0,0.0,9.199833333332938,2.667951666666762,0.0
9.699999999999982,0.1,0.0,1.0,0.0,0.0,9.299833333332883,2.6969516666667745,0.0
9.799999999999981,0.1,0.0,1.0,0.0,0.0,9.399833333332827,2.725951666666787,0.0
9.89999999999998,0.1,0.0,1.0,0.0,0.0,9.500833333332771,2.7552416666667994,0.0
9.99999999999998,0.1,0.0,1.0,0.0,0.0,9.600833333332716,2.7842416666668117,0.0
10.09999999999998,0.1,0.0,1.0,0.0,0.0,9.70083333333266,2.813241666666824,0.0
10.19999999999998,0.1,0.0,1.0,0.0,0.0,9.800833333332605,2.8422416666668364,0.0
10.29999999999998,0.1,0.0,1.0,0.0,0.0,9.90083333333255,2.8712416666668488,0.0
10.399999999999979,0.1,0.0,1.0,0.0,0.0,10.000833333332494,2.900241666666861,0.0
10.499999999999979,0.1,0.0,1.0,0.0,0.0,10.100833333332439,2.9292416666668735,0.0
10.599999999999978,0.1,0.0,1.0,0.0,0.0,10.200833333332383,2.958241666666886,0.0
10.699999999999978,0.1,0.0,1.0,0.0,0.0,10.300833333332328,2.987241666666898,0.0
10.799999999999978,0.1,0.0,1.0,0.0,0.0,10.400833333332272,3.0162416666669105,0.0
10.899999999999977,0.1,0.0,1.0,0.0,0.0,10.500833333332217,3.045241666666923,0.0
10.999999999999977,0.1,0.0,1.0,0.0,0.0,10.600833333332162,3.074241666666935,0.0
11.099999999999977,0.1,0.0,1.0,0.0,0.0,10.700833333332106,3.1032416666669476,0.0
11.199999999999976,0.1,0.0,1.0,0.0,0.0,10.80083333333205,3.13224166666696,0.0
11.299999999999976,0.1,0.0,1.0,0.0,0.0,10.900833333331995,3.1612416666669723,0.0
11.399999999999975,0.1,0.0,1.0,0.0,0.0,11.00083333333194,3.1902416666669846,0.0
11.499999999999975,0.1,0.0,1.0,0.0,0.0,11.100833333331884,3.219241666666997,0.0
11.599999999999975,0.1,0.0,1.0,0.0,0.0,11.200833333331829,3.2482416666670093,0.0
11.699999999999974,0.1,0.0,1.0,0.0,0.0,11.300833333331774,3.2772416666670217,0.0
11.799999999999974,0.1,0.0,1.0,0.0,0.0,11.400833333331718,3.306241666667034,0.0
11.899999999999974,0.1,0.0,1.0,0.0,0.0,11.500833333331663,3.3352416666670464,0.0
11.999999999999973,0.1,0.0,1.0,0.0,0.0,11.600833333331607,3.3642416666670587,0.0
12.099999999999973,0.1,0.0,1.0,0.0,0.0,11.700833333331552,3.393241666667071,0.0
12.199999999999973,0.1,0.0,1.0,0.0,0.0,11.800833333331497,3.4222416666670834,0.0
12.299999999999972,0.1,0.0,1.0,0.0,0.0,11.900833333331441,3.4512416666670958,0.0
12.399999999999972,0.1,0.0,1.0,0.0,0.0,12.000833333331386,3.480241666667108,0.0
12.499999999999972,0.1,0.0,1.0,0.0,0.0,12.10083333333133,3.5092416666671205,0.0
12.599999999999971,0.1,0.0,1.0,0.0,0.0,12.200833333331275,3.538241666667133,0.0
12.69999999999997,0.1,0.0,1.0,0.0,0.0,12.30083333333122,3.567241666667145,0.0
12.79999999999997,0.1,0.0,1.0,0.0,0.0,12.400833333331164,3.5962416666671575,0.0
12.89999999999997,0.1,0.0,1.0,0.0,0.0,12.500833333331109,3.62524166666717,0.0
12.99999999999997,0.1,0.0,1.0,0.0,0.0,12.600833333331053,3.654241666667182,0.0
13.09999999999997,0.1,0.0,1.0,0.0,0.0,12.700833333330998,3.6832416666671945,0.0
13.199999999999969,0.1,0.0,1.0,0.0,0.0,12.800833333330942,3.712241666667207,0.0
13.299999999999969,0.1,0.0,1.0,0.0,0.0,12.900833333330887,3.7412416666672192,0.0
13.399999999999968,0.1,0.0,1.0,0.0,0.0,13.000833333330831,3.7702416666672316,0.0
13.499999999999968,0.1,0.0,1.0,0.0,0.0,13.100833333330776,3.799241666667244,0.0
13.599999999999968,0.1,0.0,1.0,0.0,0.0,13.20083333333072,3.8282416666672563,0.0
13.699999999999967,0.1,0.0,1.0,0.0,0.0,13.300833333330665,3.8572416666672686,0.0
13.799999999999967,0.1,0.0,1.0,0.0,0.0,13.40083333333061,3.886241666667281,0.0
13.899999999999967,0.1,0.0,1.0,0.0,0.0,13.500833333330554,3.9152416666672933,0.0
13.999999999999966,0.1,0.0,1.0,0.0,0.0,13.600833333330499,3.9442416666673057,0.0
14.099999999999966,0.1,0.0,1.0,0.0,0.0,13.700833333330444,3.973241666667318,0.0
14.199999999999966,0.1,0.0,1.0,0.0,0.0,13.800833333330388,4.002241666667327,0.0
14.299999999999965,0.1,0.0,1.0,0.0,0.0,13.900833333330333,4.031241666667295,0.0
14.399999999999965,0.1,0.0,1.0,0.0,0.0,14.000833333330277,4.060241666667263,0.0
14.499999999999964,0.1,0.0,1.0,0.0,0.0,14.100833333330222,4.089241666667231,0.0
14.599999999999964,0.1,0.0,1.0,0.0,0.0,14.200833333330166,4.118241666667199,0.0
14.699999999999964,0.1,0.0,1.0,0.0,0.0,14.300833333330111,4.147241666667167,0.0
14.799999999999963,0.1,0.0,1.0,0.0,0.0,14.400833333330056,4.176241666667135,0.0
14.899999999999963,0.1,0.0,1.0,0.0,0.0,14.50083333333,4.205241666667103,0.0
14.999999999999963,0.1,0.0,1.0,0.0,0.0,14.600833333329945,4.234241666667071,0.0
15.099999999999962,0.1,0.0,1.0,0.0,0.0,14.70083333332989,4.263241666667039,0.0
15.199999999999962,0.1,0.0,1.0,0.0,0.0,14.800833333329834,4.292241666667007,0.0
15.299999999999962,0.1,0.0,1.0,0.0,0.0,14.900833333329778,4.321241666666975,0.0
15.399999999999961,0.1,0.0,1.0,0.0,0.0,15.000833333329723,4.350241666666943,0.0
15.499999999999961,0.1,0.0,1.0,0.0,0.0,15.100833333329668,4.3792416666669105,0.0
15.59999999999996,0.1,0.0,1.0,0.0,0.0,15.200833333329612,4.4082416666668784,0.0
15.69999999999996,0.1,0.0,1.0,0.0,0.0,15.300833333329557,4.437241666666846,0.0
15.79999999999996,0.1,0.0,1.0,0.0,0.0,15.400833333329501,4.466241666666814,0.0
15.89999999999996,0.1,0.0,1.0,0.0,0.0,15.500833333329446,4.495241666666782,0.0
15.99999999999996,0.1,0.0,1.0,0.0,0.0,15.60083333332939,4.52424166666675,0.0
16.09999999999996,0.1,0.0,1.0,0.0,0.0,15.700833333329335,4.553241666666718,0.0
16.19999999999996,0.1,0.0,1.0,0.0,0.0,15.80083333332928,4.582241666666686,0.0
16.29999999999996,0.1,0.0,1.0,0.0,0.0,15.900833333329224,4.611241666666654,0.0
16.399999999999963,0.1,0.0,1.0,0.0,0.0,16.00083333332917,4.640241666666622,0.0
16.499999999999964,0.1,0.0,1.0,0.0,0.0,16.10083333332929,4.66924166666659,0.0
16.599999999999966,0.1,0.0,1.0,0.0,0.0,16.200833333329413,4.698241666666558,0.0
16.699999999999967,0.1,0.0,1.0,0.0,0.0,16.300833333329535,4.727241666666526,0.0
16.79999999999997,0.1,0.0,1.0,0.0,0.0,16.400833333329658,4.756241666666494,0.0
16.89999999999997,0.1,0.0,1.0,0.0,0.0,16.50083333332978,4.785241666666462,0.0
16.99999999999997,0.1,0.0,1.0,0.0,0.0,16.600833333329902,4.81424166666643,0.0
17.099999999999973,0.1,0.0,1.0,0.0,0.0,16.700833333330024,4.8432416666663975,0.0
17.199999999999974,0.1,0.0,1.0,0.0,0.0,16.800833333330147,4.8722416666663655,0.0
17.299999999999976,0.1,0.0,1.0,0.0,0.0,16.90083333333027,4.901241666666333,0.0
17.399999999999977,0.1,0.0,1.0,0.0,0.0,17.00083333333039,4.930241666666301,0.0
17.49999999999998,0.1,0.0,1.0,0.0,0.0,17.100833333330513,4.959241666666269,0.0
17.59999999999998,0.1,0.0,1.0,0.0,0.0,17.200833333330635,4.988241666666237,0.0
17.69999999999998,0.1,0.0,1.0,0.0,0.0,17.300833333330758,5.017241666666205,0.0
17.799999999999983,0.1,0.0,1.0,0.0,0.0,17.40083333333088,5.046241666666173,0.0
17.899999999999984,0.1,0.0,1.0,0.0,0.0,17.500833333331002,5.075241666666141,0.0
17.999999999999986,0.1,0.0,1.0,0.0,0.0,17.600833333331124,5.104241666666109,0.0
18.099999999999987,0.1,0.0,1.0,0.0,0.0,17.700833333331246,5.133241666666077,0.0
18.19999999999999,0.1,0.0,1.0,0.0,0.0,17.80083333333137,5.162241666666045,0.0
18.29999999999999,0.1,0.0,1.0,0.0,0.0,17.90083333333149,5.191241666666013,0.0
18.39999999999999,0.1,0.0,1.0,0.0,0.0,18.000833333331613,5.220241666665981,0.0
18.499999999999993,0.1,0.0,1.0,0.0,0.0,18.100833333331735,5.249241666665949,0.0
18.599999999999994,0.1,0.0,1.0,0.0,0.0,18.200833333331857,5.278241666665917,0.0
18.699999999999996,0.1,0.0,1.0,0.0,0.0,18.30083333333198,5.307241666665885,0.0
18.799999999999997,0.1,0.0,1.0,0.0,0.0,18.400833333332102,5.3362416666658525,0.0
18.9,0.1,0.0,1.0,0.0,0.0,18.499833333332223,5.364951666665821,0.0
19.0,0.1,0.0,1.0,0.0,0.0,18.599833333332345,5.393951666665789,0.0
19.1,0.1,0.0,1.0,0.0,0.0,18.699833333332467,5.422951666665757,0.0
19.200000000000003,0.1,0.0,1.0,0.0,0.0,18.79983333333259,5.451951666665725,0.0
19.300000000000004,0.1,0.0,1.0,0.0,0.0,18.89983333333271,5.480951666665693,0.0
19.400000000000006,0.1,0.0,1.0,0.0,0.0,18.999833333332834,5.5099516666656605,0.0
19.500000000000007,0.1,0.0,1.0,0.0,0.0,19.099833333332956,5.538951666665628,0.0
19.60000000000001,0.1,0.0,1.0,0.0,0.0,19.19983333333308,5.567951666665596,0.0
19.70000000000001,0.1,0.0,1.0,0.0,0.0,19.2998333333332,5.596951666665564,0.0
19.80000000000001,0.1,0.0,1.0,0.0,0.0,19.399833333333323,5.625951666665532,0.0
19.900000000000013,0.1,0.0,1.0,0.0,0.0,19.499833333333445,5.6549516666655,0.0
20.000000000000014,0.1,0.0,1.0,0.0,0.0,19.599833333333567,5.683951666665468,0.0
20.100000000000016,0.1,0.0,1.0,0.0,0.0,19.69983333333369,5.712951666665436,0.0
20.200000000000017,0.1,0.0,1.0,0.0,0.0,19.79983333333381,5.741951666665404,0.0
20.30000000000002,0.1,0.0,1.0,0.0,0.0,19.899833333333934,5.770951666665372,0.0
20.40000000000002,0.1,0.0,1.0,0.0,0.0,19.999833333334056,5.79995166666534,0.0
20.50000000000002,0.1,0.0,1.0,0.0,0.0,20.09983333333418,5.828951666665308,0.0
20.600000000000023,0.1,0.0,1.0,0.0,0.0,20.1998333333343,5.857951666665276,0.0
20.700000000000024,0.1,0.0,1.0,0.0,0.0,20.299833333334423,5.886951666665244,0.0
20.800000000000026,0.1,0.0,1.0,0.0,0.0,20.399833333334545,5.915951666665212,0.0
20.900000000000027,0.1,0.0,1.0,0.0,0.0,20.499833333334667,5.94495166666518,0.0
21.00000000000003,0.1,0.0,1.0,0.0,0.0,20.59983333333479,5.9739516666651475,0.0
21.10000000000003,0.1,0.0,1.0,0.0,0.0,20.69983333333491,6.0029516666651155,0.0
21.20000000000003,0.1,0.0,1.0,0.0,0.0,20.799833333335034,6.031951666665083,0.0
21.300000000000033,0.1,0.0,1.0,0.0,0.0,20.899833333335156,6.060951666665051,0.0
21.400000000000034,0.1,0.0,1.0,0.0,0.0,20.99983333333528,6.089951666665019,0.0
21.500000000000036,0.1,0.0,1.0,0.0,0.0,21.0998333333354,6.118951666664987,0.0
21.600000000000037,0.1,0.0,1.0,0.0,0.0,21.199833333335523,6.147951666664955,0.0
21.70000000000004,0.1,0.0,1.0,0.0,0.0,21.299833333335645,6.176951666664923,0.0
21.80000000000004,0.1,0.0,1.0,0.0,0.0,21.399833333335767,6.205951666664891,0.0
21.90000000000004,0.1,0.0,1.0,0.0,0.0,21.49983333333589,6.234951666664859,0.0
22.000000000000043,0.1,0.0,1.0,0.0,0.0,21.59983333333601,6.263951666664827,0.0
22.100000000000044,0.1,0.0,1.0,0.0,0.0,21.699833333336134,6.292951666664795,0.0
22.200000000000045,0.1,0.0,1.0,0.0,0.0,21.799833333336256,6.321951666664763,0.0
22.300000000000047,0.1,0.0,1.0,0.0,0.0,21.899833333336378,6.350951666664731,0.0
22.40000000000005,0.1,0.0,1.0,0.0,0.0,21.9998333333365,6.379951666664699,0.0
22.50000000000005,0.1,0.0,1.0,0.0,0.0,22.099833333336623,6.408951666664667,0.0
22.60000000000005,0.1,0.0,1.0,0.0,0.0,22.199833333336745,6.437951666664635,0.0
22.700000000000053,0.1,0.0,1.0,0.0,0.0,22.299833333336867,6.4669516666646025,0.0
22.800000000000054,0.1,0.0,1.0,0.0,0.0,22.39983333333699,6.4959516666645705,0.0
22.900000000000055,0.1,0.0,1.0,0.0,0.0,22.49983333333711,6.524951666664538,0.0
23.000000000000057,0.1,0.0,1.0,0.0,0.0,22.599833333337234,6.553951666664506,0.0
23.10000000000006,0.1,0.0,1.0,0.0,0.0,22.699833333337356,6.582951666664474,0.0
23.20000000000006,0.1,0.0,1.0,0.0,0.0,22.799833333337478,6.611951666664442,0.0
23.30000000000006,0.1,0.0,1.0,0.0,0.0,22.8998333333376,6.64095166666441,0.0
23.400000000000063,0.1,0.0,1.0,0.0,0.0,22.999833333337723,6.669951666664378,0.0
23.500000000000064,0.1,0.0,1.0,0.0,0.0,23.099833333337845,6.698951666664346,0.0
23.600000000000065,0.1,0.0,1.0,0.0,0.0,23.199833333337967,6.727951666664314,0.0
23.700000000000067,0.1,0.0,1.0,0.0,0.0,23.29983333333809,6.756951666664282,0.0
23.800000000000068,0.1,0.0,1.0,0.0,0.0,23.39983333333821,6.78595166666425,0.0
23.90000000000007,0.1,0.0,1.0,0.0,0.0,23.499833333338334,6.814951666664218,0.0
24.00000000000007,0.1,0.0,1.0,0.0,0.0,23.599833333338456,6.843951666664186,0.0
24.100000000000072,0.1,0.0,1.0,0.0,0.0,23.699833333338578,6.872951666664154,0.0
24.200000000000074,0.1,0.0,1.0,0.0,0.0,23.7998333333387,6.901951666664122,0.0
24.300000000000075,0.1,0.0,1.0,0.0,0.0,23.899833333338822,6.93095166666409,0.0
24.400000000000077,0.1,0.0,1.0,0.0,0.0,23.999833333338945,6.9599516666640575,0.0
24.500000000000078,0.1,0.0,1.0,0.0,0.0,24.099833333339067,6.9889516666640255,0.0
24.60000000000008,0.1,0.0,1.0,0.0,0.0,24.19983333333919,7.017951666663993,0.0
24.70000000000008,0.1,0.0,1.0,0.0,0.0,24.29983333333931,7.046951666663961,0.0
24.800000000000082,0.1,0.0,1.0,0.0,0.0,24.399833333339433,7.075951666663929,0.0
24.900000000000084,0.1,0.0,1.0,0.0,0.0,24.499833333339556,7.104951666663897,0.0
25.000000000000085,0.1,0.0,1.0,0.0,0.0,24.599833333339678,7.133951666663865,0.0
25.100000000000087,0.1,0.0,1.0,0.0,0.0,24.6998333333398,7.162951666663833,0.0
25.200000000000088,0.1,0.0,1.0,0.0,0.0,24.799833333339922,7.191951666663801,0.0
25.30000000000009,0.1,0.0,1.0,0.0,0.0,24.899833333340045,7.220951666663769,0.0
25.40000000000009,0.1,0.0,1.0,0.0,0.0,24.999833333340167,7.249951666663737,0.0
25.500000000000092,0.1,0.0,1.0,0.0,0.0,25.09983333334029,7.278951666663705,0.0
25.600000000000094,0.1,0.0,1.0,0.0,0.0,25.19983333334041,7.307951666663673,0.0
25.700000000000095,0.1,0.0,1.0,0.0,0.0,25.299833333340533,7.336951666663641,0.0
25.800000000000097,0.1,0.0,1.0,0.0,0.0,25.399833333340656,7.365951666663609,0.0
25.900000000000098,0.1,0.0,1.0,0.0,0.0,25.499833333340778,7.394951666663577,0.0
26.0000000000001,0.1,0.0,1.0,0.0,0.0,25.5998333333409,7.423951666663545,0.0
26.1000000000001,0.1,0.0,1.0,0.0,0.0,25.699833333341022,7.4529516666635125,0.0
26.200000000000102,0.1,0.0,1.0,0.0,0.0,25.799833333341144,7.48195166666348,0.0
26.300000000000104,0.1,0.0,1.0,0.0,0.0,25.899833333341267,7.510951666663448,0.0
26.400000000000105,0.1,0.0,1.0,0.0,0.0,25.99983333334139,7.539951666663416,0.0
26.500000000000107,0.1,0.0,1.0,0.0,0.0,26.09983333334151,7.568951666663384,0.0
26.600000000000108,0.1,0.0,1.0,0.0,0.0,26.199833333341633,7.597951666663352,0.0
26.70000000000011,0.1,0.0,1.0,0.0,0.0,26.299833333341756,7.62695166666332,0.0
26.80000000000011,0.1,0.0,1.0,0.0,0.0,26.399833333341878,7.655951666663288,0.0
26.900000000000112,0.1,0.0,1.0,0.0,0.0,26.499833333342,7.684951666663256,0.0
27.000000000000114,0.1,0.0,1.0,0.0,0.0,26.599833333342122,7.713951666663224,0.0
27.100000000000115,0.1,0.0,1.0,0.0,0.0,26.699833333342244,7.742951666663192,0.0
27.200000000000117,0.1,0.0,1.0,0.0,0.0,26.799833333342367,7.77195166666316,0.0
27.300000000000118,0.1,0.0,1.0,0.0,0.0,26.89983333334249,7.800951666663128,0.0
27.40000000000012,0.1,0.0,1.0,0.0,0.0,26.99983333334261,7.829951666663096,0.0
27.50000000000012,0.1,0.0,1.0,0.0,0.0,27.099833333342733,7.858951666663064,0.0
27.600000000000122,0.1,0.0,1.0,0.0,0.0,27.199833333342855,7.887951666663032,0.0
27.700000000000124,0.1,0.0,1.0,0.0,0.0,27.299833333342978,7.9169516666629995,0.0
27.800000000000125,0.1,0.0,1.0,0.0,0.0,27.3998333333431,7.9459516666629675,0.0
27.900000000000126,0.1,0.0,1.0,0.0,0.0,27.499833333343222,7.974951666662935,0.0
28.000000000000128,0.1,0.0,1.0,0.0,0.0,27.599833333343344,8.003951666662903,0.0
28.10000000000013,0.1,0.0,1.0,0.0,0.0,27.699833333343467,8.032951666662871,0.0
28.20000000000013,0.1,0.0,1.0,0.0,0.0,27.79983333334359,8.06195166666284,0.0
28.300000000000132,0.1,0.0,1.0,0.0,0.0,27.89983333334371,8.090951666662807,0.0
28.400000000000134,0.1,0.0,1.0,0.0,0.0,27.999833333343833,8.119951666662775,0.0
28.500000000000135,0.1,0.0,1.0,0.0,0.0,28.099833333343955,8.148951666662743,0.0
28.600000000000136,0.1,0.0,1.0,0.0,0.0,28.199833333344078,8.177951666662711,0.0
28.700000000000138,0.1,0.0,1.0,0.0,0.0,28.2998333333442,8.206951666662679,0.0
28.80000000000014,0.1,0.0,1.0,0.0,0.0,28.399833333344322,8.235951666662647,0.0
28.90000000000014,0.1,0.0,1.0,0.0,0.0,28.499833333344444,8.264951666662615,0.0
29.000000000000142,0.1,0.0,1.0,0.0,0.0,28.599833333344566,8.293951666662583,0.0
29.100000000000144,0.1,0.0,1.0,0.0,0.0,28.69983333334469,8.32295166666255,0.0
29.200000000000145,0.1,0.0,1.0,0.0,0.0,28.79983333334481,8.351951666662519,0.0
29.300000000000146,0.1,0.0,1.0,0.0,0.0,28.899833333344933,8.380951666662487,0.0
29.400000000000148,0.1,0.0,1.0,0.0,0.0,28.999833333345055,8.409951666662455,0.0
29.50000000000015,0.1,0.0,1.0,0.0,0.0,29.099833333345178,8.438951666662422,0.0
29.60000000000015,0.1,0.0,1.0,0.0,0.0,29.1998333333453,8.46795166666239,0.0
29.700000000000152,0.1,0.0,1.0,0.0,0.0,29.299833333345422,8.496951666662358,0.0
29.800000000000153,0.1,0.0,1.0,0.0,0.0,29.399833333345544,8.525951666662326,0.0
29.900000000000155,0.1,0.0,1.0,0.0,0.0,29.499833333345666,8.554951666662294,0.0
30.000000000000156,0.1,0.0,1.0,0.0,0.0,29.59983333334579,8.583951666662262,0.0
30.100000000000158,0.1,0.0,1.0,0.0,0.0,29.69983333334591,8.61295166666223,0.0
30.20000000000016,0.1,0.0,1.0,0.0,0.0,29.799833333346033,8.641951666662198,0.0
30.30000000000016,0.1,0.0,1.0,0.0,0.0,29.899833333346155,8.670951666662166,0.0
30.400000000000162,0.1,0.0,1.0,0.0,0.0,29.999833333346277,8.699951666662134,0.0
30.500000000000163,0.1,0.0,1.0,0.0,0.0,30.0998333333464,8.728951666662102,0.0
30.600000000000165,0.1,0.0,1.0,0.0,0.0,30.199833333346522,8.75795166666207,0.0
30.700000000000166,0.1,0.0,1.0,0.0,0.0,30.299833333346644,8.786951666662038,0.0
30.800000000000168,0.1,0.0,1.0,0.0,0.0,30.399833333346766,8.815951666662006,0.0
30.90000000000017,0.1,0.0,1.0,0.0,0.0,30.49983333334689,8.844951666661974,0.0
31.00000000000017,0.1,0.0,1.0,0.0,0.0,30.59983333334701,8.873951666661942,0.0
31.100000000000172,0.1,0.0,1.0,0.0,0.0,30.699833333347133,8.90295166666191,0.0
31.200000000000173,0.1,0.0,1.0,0.0,0.0,30.799833333347255,8.931951666661877,0.0
31.300000000000175,0.1,0.0,1.0,0.0,0.0,30.899833333347377,8.960951666661845,0.0
31.400000000000176,0.1,0.0,1.0,0.0,0.0,30.9998333333475,8.989951666661813,0.0
31.500000000000178,0.1,0.0,1.0,0.0,0.0,31.099833333347622,9.018951666661781,0.0
31.60000000000018,0.1,0.0,1.0,0.0,0.0,31.199833333347744,9.04795166666175,0.0
31.70000000000018,0.1,0.0,1.0,0.0,0.0,31.299833333347866,9.076951666661717,0.0
31.800000000000182,0.1,0.0,1.0,0.0,0.0,31.39983333334799,9.105951666661685,0.0
31.900000000000183,0.1,0.009310298940050234,1.0,0.0,0.0,31.49983333334811,9.134951666661653,0.0
32.000000000000185,0.1,0.00956864336574823,1.0,0.0036586113637224835,3.6649629062942424E-5,31.599833333348233,9.163951666287844,2.0570640195419038E-5
32.100000000000186,0.1,0.009784840303238404,1.0,0.00598389717844965,1.3069945610582224E-4,31.699833333348355,9.19295166185846,7.45933300511647E-5
32.20000000000019,0.1,0.008999649687871428,1.0,0.007479342487165931,2.613944195864695E-4,31.799833333348477,9.221951647216494,1.5201728644760802E-4
32.30000000000019,0.1,0.009046023635129791,1.0,0.008077933626940028,4.120188823145585E-4,31.8998333333486,9.250951617698426,2.444853993170945E-4
32.40000000000019,0.1,0.009067829229859001,1.0,0.008458823924449273,5.720340644619208E-4,31.99983333334872,9.279951570925332,3.466191153975724E-4
32.50000000000019,0.1,0.009080579539810351,1.0,0.008698437818731364,7.379983147426944E-4,32.09983333334849,9.308951504975948,4.5674966188821264E-4
32.60000000000019,0.1,0.008171960331653044,1.0,0.008848792425075134,9.0770119682616E-4,32.19983333334826,9.33795141844197,5.738024606454569E-4
32.700000000000195,0.1,0.008137885172821725,1.0,0.008582939002293736,0.0010761417766512564,32.299833333348026,9.366951312381534,6.950749566807692E-4
32.800000000000196,0.1,0.008108671844443468,1.0,0.008407841188643347,0.0012403494396217665,32.39983333334779,9.395951188446448,8.188437479034119E-4
32.9000000000002,0.1,0.00722876804304531,1.0,0.008290141989796579,0.0014017466461703199,32.49983333334756,9.424951046018881,9.457891241770077E-4
33.0000000000002,0.1,0.007179834880622992,1.0,0.007872968623694788,0.001557868235979018,32.59983333334733,9.453950887350672,0.0010744485491287936
33.1000000000002,0.1,0.0071408638360757025,1.0,0.007600266479964327,0.0017073694214714181,32.699833333347094,9.482950714627355,0.0012039001194852981
33.2000000000002,0.1,0.00631042112935196,1.0,0.007419525322358852,0.0018525192467024716,32.79983333334686,9.511950526776356,0.0013352324692317006
33.3000000000002,0.1,0.006260005184257194,1.0,0.006983546568026139,0.001991617705923744,32.89983333334663,9.540950326344516,0.0014673694140767426
33.400000000000205,0.1,0.0062201540767091385,1.0,0.006698880699431876,0.0021238008194985405,32.999833333346395,9.569950115547279,0.0015996384663952425
33.500000000000206,0.1,0.006192786301530856,1.0,0.006510536593443833,0.0022514449448003244,33.09983333334616,9.598949892780807,0.0017331802190805165
33.60000000000021,0.1,0.005395433392924291,1.0,0.006385525428538023,0.00237608194168967,33.19983333334593,9.627949656763716,0.0018687272174779366
33.70000000000021,0.1,0.00535274104454848,1.0,0.005996357584280052,0.002495655743416307,33.299833333345696,9.656949410738344,0.002005041114766549
33.80000000000021,0.1,0.005319007793782563,1.0,0.005743135787509819,0.002609065385534521,33.39983333334546,9.685949157287347,0.0021413446755746825
33.90000000000021,0.1,0.013712908612219337,1.0,0.005576271475830079,0.002718444184425283,33.49983333334523,9.71494889437563,0.0022786631501365774
